Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","250","France","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","1198000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","250","France","5516","Production","1634","Veneer sheets","2024","2024","m3","157000","A","Official figure",""
"FO","Forestry Production and Trade","250","France","5516","Production","1640","Plywood and LVL","2024","2024","m3","228582","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5516","Production","1697","Particle board","2024","2024","m3","2563720","A","Official figure",""
"FO","Forestry Production and Trade","250","France","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","320280","A","Official figure",""
"FO","Forestry Production and Trade","250","France","5516","Production","1647","Hardboard","2024","2024","m3","148008","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","669110","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5516","Production","1650","Other fibreboard","2024","2024","m3","57000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","50000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1656","Chemical wood pulp","2024","2024","t","1420000","A","Official figure",""
"FO","Forestry Production and Trade","250","France","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","1300000","A","Official figure",""
"FO","Forestry Production and Trade","250","France","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","250","France","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","120000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","5000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1669","Recovered paper","2024","2024","t","6399000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1671","Newsprint","2024","2024","t","300000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1674","Printing and writing papers","2024","2024","t","513000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","50000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","438000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","25000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1675","Other paper and paperboard","2024","2024","t","5827780","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1676","Household and sanitary papers","2024","2024","t","827000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1617","Case materials","2024","2024","t","3866000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1618","Cartonboard","2024","2024","t","485000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1621","Wrapping papers","2024","2024","t","220000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","82780","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","347000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","210000","E","Estimated value",""
"FO","Forestry Production and Trade","250","France","5516","Production","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","m3","26000","E","Estimated value",""
"FO","Forestry Production and Trade","254","French Guiana","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","254","French Guiana","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","182100","E","Estimated value",""
"FO","Forestry Production and Trade","254","French Guiana","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","58537","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","254","French Guiana","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","9000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","254","French Guiana","5510","Production","1630","Wood charcoal","2024","2024","t","11070","E","Estimated value",""
"FO","Forestry Production and Trade","254","French Guiana","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","31500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","254","French Guiana","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","4769","E","Estimated value",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","1000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","258","French Polynesia","5510","Production","1630","Wood charcoal","2024","2024","t","563","E","Estimated value",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","258","French Polynesia","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","258","French Polynesia","5510","Production","1669","Recovered paper","2024","2024","t","2500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","260","French Southern Territories","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","260","French Southern Territories","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","260","French Southern Territories","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","260","French Southern Territories","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","1070000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","2918585","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","266","Gabon","5510","Production","1630","Wood charcoal","2024","2024","t","25575","E","Estimated value",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","5000","E","Estimated value",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","1200000","E","Estimated value",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1634","Veneer sheets","2024","2024","m3","610000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","266","Gabon","5516","Production","1640","Plywood and LVL","2024","2024","m3","110000","E","Estimated value",""
"FO","Forestry Production and Trade","270","Gambia","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
